id_venda;cod_vendedor;cod_produto;cod_departamento;dtc_venda;qtd_venda;val_venda;num_nota
8519;12;10;3;16/12/2014;2;2.15;243
8520;1;15;1;09/05/2015;2;98.5;1426
8521;9;8;2;20/06/2015;1;875;1487
8522;7;22;2;15/01/2015;1;1600;952
8523;2;18;5;20/09/2015;3;850;21
8524;5;16;3;13/07/2014;1;135;1095
8525;3;9;2;08/02/2014;1;12.25;945
8526;11;10;5;15/04/2014;2;2.15;1357
8527;8;7;4;06/11/2015;1;52.9;748
8528;12;6;5;28/09/2014;1;550;1096
8529;6;23;4;02/01/2014;1;300;603
8530;10;19;5;23/11/2014;1;1500;866
8531;2;2;2;10/07/2015;1;25.9;683
8532;2;5;5;22/05/2014;1;2125.99;1441
8533;9;16;2;03/03/2014;3;135;130
8534;4;5;6;09/11/2015;1;2125.99;1257
8535;4;7;1;26/10/2014;3;52.9;1461
8536;9;12;6;17/07/2014;1;5.3;53
8537;8;7;2;17/03/2014;1;52.9;443
8538;2;1;1;16/03/2014;1;25.15;1456
8539;10;1;6;08/03/2015;3;25.15;476
8540;5;5;5;06/04/2014;3;2125.99;1001
8541;4;18;1;17/02/2014;3;850;106
8542;3;9;3;15/10/2015;2;12.25;44
8543;12;9;4;02/10/2015;2;12.25;435
8544;2;8;1;28/11/2014;3;875;1302
8545;4;5;1;25/09/2015;3;2125.99;623
8546;4;4;4;06/03/2015;1;1300;1174
8547;7;10;1;16/02/2015;3;2.15;343
8548;3;17;1;27/02/2015;3;1075;160
8549;6;19;4;14/10/2014;2;1500;73
8550;2;3;6;17/02/2014;3;342.09;672
8551;5;3;6;24/09/2014;3;342.09;1130
8552;8;13;3;26/02/2015;1;3.2;844
8553;12;7;3;24/11/2014;2;52.9;364
8554;5;10;6;09/07/2015;2;2.15;1421
8555;1;14;3;21/02/2015;1;25;1354
8556;9;21;3;17/01/2014;1;2100;647
8557;7;20;6;13/10/2015;2;350;754
8558;8;1;6;28/03/2014;1;25.15;994
8559;2;6;4;17/05/2014;2;550;323
8560;3;21;2;18/12/2015;2;2100;652
8561;5;8;6;02/12/2014;2;875;726
8562;9;6;2;22/02/2015;1;550;1155
8563;1;23;5;16/03/2015;3;300;1016
8564;10;11;6;09/10/2014;2;0.5;979
8565;10;20;1;20/04/2014;2;350;300
8566;4;11;6;16/09/2014;1;0.5;998
8567;8;20;4;05/10/2014;3;350;386
8568;2;5;5;19/05/2014;2;2125.99;1170
8569;3;21;5;01/01/2015;1;2100;822
8570;12;15;2;04/12/2014;2;98.5;1212
8571;8;3;6;18/08/2014;2;342.09;409
8572;5;23;6;07/08/2014;1;300;202
8573;8;15;2;11/12/2014;1;98.5;1419
8574;7;19;6;08/06/2015;3;1500;563
8575;10;22;5;24/12/2014;3;1600;45
8576;6;21;5;07/05/2015;1;2100;1184
8577;7;8;4;23/11/2014;2;875;1390
8578;1;22;4;23/12/2014;1;1600;1023
8579;3;12;4;18/11/2015;3;5.3;1110
8580;6;11;5;01/05/2014;3;0.5;461
8581;7;14;1;19/07/2014;2;25;1399
8582;8;23;5;26/06/2014;1;300;538
8583;10;20;4;18/08/2014;2;350;277
8584;9;14;6;20/02/2015;1;25;653
8585;1;11;1;13/10/2015;1;0.5;670
8586;1;20;5;18/01/2014;3;350;967
8587;3;20;1;02/03/2014;3;350;1260
8588;10;14;2;15/09/2015;1;25;654
8589;9;10;6;23/07/2015;3;2.15;1317
8590;4;17;5;23/03/2014;2;1075;181
8591;3;13;4;01/04/2015;3;3.2;749
8592;7;1;5;05/03/2015;2;25.15;148
8593;10;19;3;09/07/2015;1;1500;1348
8594;8;13;1;05/03/2014;3;3.2;59
8595;5;12;3;16/08/2014;2;5.3;459
8596;6;19;1;05/12/2015;3;1500;550
8597;4;11;4;28/04/2015;3;0.5;596
8598;4;12;4;03/08/2015;1;5.3;1264
8599;8;1;3;03/01/2015;1;25.15;1205
8600;5;19;2;22/01/2014;1;1500;577
8601;6;22;1;27/11/2015;2;1600;595
8602;1;2;3;08/03/2015;3;25.9;712
8603;10;23;1;12/11/2014;3;300;1044
8604;1;21;6;22/06/2014;2;2100;1447
8605;6;5;6;09/04/2014;3;2125.99;309
8606;6;5;5;14/10/2015;1;2125.99;151
8607;10;15;2;26/01/2015;2;98.5;674
8608;12;8;3;15/06/2015;3;875;202
8609;3;6;3;24/06/2015;1;550;363
8610;4;21;6;11/12/2015;1;2100;1155
8611;2;9;6;27/10/2015;3;12.25;1463
8612;11;6;5;25/03/2015;2;550;545
8613;4;10;6;24/05/2014;1;2.15;1351
8614;4;11;3;06/05/2014;1;0.5;11
8615;1;14;4;17/09/2014;3;25;211
8616;1;15;1;25/10/2015;2;98.5;114
8617;9;12;4;11/09/2014;2;5.3;376
8618;2;20;3;13/05/2014;2;350;280
8619;3;15;6;07/02/2015;1;98.5;98
8620;2;13;2;27/11/2014;1;3.2;658
8621;7;2;1;28/01/2015;1;25.9;1241
8622;9;18;6;06/04/2015;3;850;352
8623;12;11;1;19/07/2015;3;0.5;892
8624;7;17;6;19/07/2015;1;1075;707
8625;12;11;1;18/07/2015;3;0.5;645
8626;3;1;3;14/01/2014;3;25.15;1137
8627;11;7;3;10/04/2015;1;52.9;146
8628;8;18;6;27/12/2015;3;850;1439
8629;4;16;2;17/10/2014;2;135;1158
8630;3;19;3;11/08/2014;3;1500;1120
8631;8;21;2;27/10/2015;1;2100;1036
8632;9;15;3;15/12/2015;1;98.5;226
8633;10;22;5;05/06/2015;3;1600;713
8634;2;7;4;09/02/2014;3;52.9;760
8635;4;18;6;09/02/2015;3;850;404
8636;11;18;5;18/12/2014;2;850;1464
8637;11;10;3;28/11/2014;2;2.15;1424
8638;5;15;2;22/07/2015;1;98.5;1221
8639;12;20;6;08/11/2015;1;350;1475
8640;9;3;4;09/05/2014;3;342.09;1390
8641;2;20;1;03/11/2015;1;350;854
8642;9;11;6;28/06/2015;3;0.5;720
8643;5;2;2;19/05/2015;3;25.9;195
8644;7;16;3;10/03/2015;3;135;1154
8645;7;4;2;25/06/2014;1;1300;1222
8646;11;1;6;28/03/2014;3;25.15;883
8647;4;2;2;04/01/2014;3;25.9;1276
8648;9;17;4;18/01/2015;1;1075;1303
8649;12;11;5;10/04/2014;1;0.5;1205
8650;6;8;5;06/01/2014;1;875;175
8651;2;23;4;13/01/2014;1;300;853
8652;3;2;6;27/04/2015;2;25.9;1201
8653;2;21;3;24/06/2015;2;2100;107
8654;9;22;4;17/05/2014;2;1600;405
8655;11;14;5;28/02/2015;2;25;1397
8656;2;4;4;14/07/2014;2;1300;825
8657;4;10;4;28/02/2014;3;2.15;1331
8658;4;9;5;14/02/2014;1;12.25;547
8659;11;16;2;03/10/2014;2;135;1362
8660;8;19;4;18/02/2014;1;1500;280
8661;8;22;5;15/07/2014;3;1600;638
8662;5;2;1;14/10/2014;3;25.9;800
8663;7;21;1;02/11/2015;3;2100;363
8664;6;9;4;07/02/2014;3;12.25;1377
8665;12;12;4;06/03/2014;1;5.3;873
8666;9;18;1;21/05/2014;1;850;1375
8667;2;7;2;21/02/2014;1;52.9;609
8668;12;1;3;22/06/2015;3;25.15;1035
8669;6;13;3;28/09/2014;2;3.2;663
8670;4;13;5;19/03/2014;2;3.2;990
8671;12;11;6;13/04/2015;1;0.5;1185
8672;3;17;4;03/08/2015;3;1075;520
8673;4;14;4;14/08/2014;2;25;44
8674;2;10;6;01/01/2015;2;2.15;1207
8675;6;17;3;06/08/2015;3;1075;583
8676;8;16;2;16/10/2015;2;135;790
8677;1;2;2;04/01/2014;1;25.9;1224
8678;4;21;2;17/06/2014;1;2100;953
8679;2;22;5;22/08/2014;3;1600;98
8680;4;6;5;12/08/2015;3;550;545
8681;10;13;6;05/01/2015;3;3.2;435
8682;4;22;4;21/09/2014;2;1600;1352
8683;7;14;4;08/10/2015;3;25;453
8684;5;22;2;15/07/2015;3;1600;1484
8685;2;18;3;16/09/2015;3;850;1312
8686;1;6;5;21/07/2014;1;550;487
8687;10;6;2;16/09/2015;2;550;190
8688;11;14;1;26/01/2015;2;25;1009
8689;5;20;3;02/06/2014;2;350;254
8690;3;12;3;28/11/2014;3;5.3;1348
8691;11;11;5;28/05/2015;3;0.5;1294
8692;8;22;6;04/07/2015;2;1600;1494
8693;10;4;5;19/05/2015;3;1300;807
8694;11;21;3;09/03/2015;2;2100;959
8695;2;13;2;28/05/2014;3;3.2;45
8696;10;7;1;02/12/2014;1;52.9;151
8697;11;13;3;20/03/2015;3;3.2;177
8698;12;3;2;10/07/2015;3;342.09;1166
8699;11;6;1;25/02/2015;2;550;136
8700;10;15;2;23/12/2015;3;98.5;1190
8701;12;7;4;11/09/2014;3;52.9;568
8702;8;6;6;22/07/2015;1;550;406
8703;11;20;2;01/09/2014;1;350;473
8704;1;1;1;27/07/2014;3;25.15;1305
8705;5;1;2;25/09/2015;1;25.15;974
8706;6;1;4;28/04/2014;1;25.15;756
8707;3;20;1;22/05/2015;2;350;478
8708;12;3;3;06/07/2014;2;342.09;797
8709;9;4;4;07/04/2014;2;1300;195
8710;10;11;4;22/07/2014;2;0.5;638
8711;1;21;4;15/06/2014;2;2100;121
8712;8;10;3;09/06/2015;3;2.15;592
8713;12;9;4;23/07/2014;2;12.25;990
8714;2;1;6;21/04/2015;3;25.15;712
8715;9;15;2;07/03/2015;1;98.5;1361
8716;10;23;2;25/08/2014;2;300;1473
8717;4;13;1;18/02/2014;1;3.2;1002
8718;7;1;6;24/06/2014;2;25.15;624
8719;12;1;1;24/07/2014;3;25.15;565
8720;5;4;5;10/07/2015;1;1300;28
8721;6;4;2;02/12/2014;3;1300;292
8722;10;15;6;11/10/2014;1;98.5;393
8723;3;12;2;12/02/2014;3;5.3;1340
8724;5;4;3;15/08/2015;2;1300;367
8725;12;12;5;04/06/2015;1;5.3;139
8726;6;18;3;15/04/2015;3;850;304
8727;8;16;3;07/10/2015;2;135;438
8728;4;4;2;17/12/2015;3;1300;1449
8729;11;9;2;08/09/2015;1;12.25;478
8730;6;14;5;02/11/2014;3;25;410
8731;8;1;1;22/01/2014;2;25.15;879
8732;1;2;5;28/01/2015;2;25.9;1271
8733;2;10;6;04/12/2014;1;2.15;1376
8734;6;21;6;19/07/2014;2;2100;1047
8735;8;14;1;09/08/2014;3;25;1252
8736;10;1;2;07/08/2014;3;25.15;14
8737;4;8;2;27/06/2014;3;875;1142
8738;1;8;3;27/03/2014;1;875;881
8739;2;7;5;16/08/2015;2;52.9;37
8740;12;1;5;27/05/2015;3;25.15;990
8741;2;14;1;12/05/2014;2;25;1271
8742;8;15;3;13/06/2015;1;98.5;445
8743;4;21;4;04/09/2015;1;2100;771
8744;4;3;4;20/01/2014;3;342.09;861
8745;6;22;4;21/04/2014;1;1600;843
8746;5;20;6;11/09/2015;2;350;1069
8747;1;10;5;19/11/2015;3;2.15;987
8748;4;5;4;05/05/2015;3;2125.99;1378
8749;11;13;6;11/05/2014;2;3.2;336
8750;6;22;3;20/10/2015;2;1600;702
8751;2;13;2;16/01/2015;1;3.2;1151
8752;1;15;4;15/09/2014;3;98.5;1157
8753;11;14;6;28/05/2015;1;25;42
8754;5;5;5;18/04/2015;1;2125.99;1394
8755;2;11;1;12/05/2015;2;0.5;171
8756;10;23;3;19/10/2014;1;300;986
8757;7;11;3;03/08/2014;3;0.5;1349
8758;3;8;5;01/09/2014;3;875;826
8759;3;13;3;24/05/2015;3;3.2;1393
8760;9;18;2;24/12/2015;2;850;1237
8761;11;17;3;05/08/2014;2;1075;407
8762;11;9;3;20/02/2014;1;12.25;518
8763;9;1;2;21/12/2015;2;25.15;541
8764;8;20;3;04/07/2015;3;350;418
8765;6;10;6;20/04/2014;1;2.15;1371
8766;10;5;2;23/03/2014;3;2125.99;1462
8767;2;17;5;02/10/2015;1;1075;592
8768;9;9;3;20/02/2015;2;12.25;1253
8769;10;11;2;14/02/2015;1;0.5;777
8770;5;9;6;19/10/2015;2;12.25;313
8771;9;21;5;28/02/2014;1;2100;154
8772;8;8;2;19/04/2014;1;875;500
8773;3;2;1;24/11/2015;3;25.9;220
8774;4;1;3;22/05/2015;1;25.15;100
8775;7;13;5;03/11/2015;2;3.2;775
8776;1;5;6;28/03/2014;2;2125.99;272
8777;11;12;6;06/03/2015;2;5.3;1493
8778;7;19;3;25/12/2014;3;1500;1265
8779;12;19;4;22/10/2015;3;1500;354
8780;4;15;4;14/08/2015;1;98.5;1411
8781;2;19;2;10/11/2014;3;1500;114
8782;1;15;2;16/06/2015;1;98.5;911
8783;3;16;4;28/06/2015;2;135;1095
8784;1;20;4;02/07/2015;1;350;1289
8785;8;4;2;22/10/2014;1;1300;223
8786;7;13;3;16/09/2015;2;3.2;780
8787;12;4;6;05/10/2014;3;1300;1029
8788;5;20;2;21/09/2015;1;350;1212
8789;2;14;6;22/01/2015;3;25;1426
8790;6;12;4;08/05/2014;1;5.3;674
8791;3;14;4;01/05/2015;3;25;1272
8792;2;1;3;04/05/2015;2;25.15;1038
8793;9;7;4;28/08/2014;1;52.9;281
8794;10;13;2;22/07/2014;2;3.2;1021
8795;12;8;1;06/04/2014;2;875;1370
8796;6;5;6;11/01/2015;1;2125.99;77
8797;5;18;2;24/05/2014;1;850;425
8798;7;15;5;10/09/2014;2;98.5;414
8799;2;6;6;13/01/2015;1;550;557
8800;3;3;3;23/07/2015;2;342.09;326
8801;1;20;4;15/03/2015;3;350;1475
8802;11;8;3;06/04/2015;3;875;1100
8803;9;15;4;15/02/2015;2;98.5;369
8804;11;18;3;02/05/2014;1;850;79
8805;11;15;1;08/11/2014;3;98.5;523
8806;7;12;4;07/04/2015;3;5.3;432
8807;1;17;6;24/07/2015;3;1075;629
8808;11;7;3;05/11/2014;2;52.9;296
8809;12;8;1;11/02/2014;3;875;585
8810;7;9;5;21/05/2014;3;12.25;355
8811;11;5;2;27/07/2014;3;2125.99;728
8812;6;1;4;05/05/2015;3;25.15;735
8813;9;10;3;24/03/2015;1;2.15;305
8814;5;10;4;20/06/2014;1;2.15;148
8815;3;11;4;02/08/2015;3;0.5;792
8816;1;10;1;14/02/2014;1;2.15;464
8817;4;3;3;16/04/2014;3;342.09;244
8818;10;5;6;10/02/2014;3;2125.99;606
8819;5;16;5;09/10/2014;1;135;792
8820;12;8;1;24/11/2014;3;875;1046
8821;7;3;6;20/07/2015;3;342.09;1069
8822;7;2;1;09/02/2014;3;25.9;1408
8823;7;17;1;09/01/2014;3;1075;265
8824;6;15;5;26/06/2015;1;98.5;1266
8825;8;6;4;11/12/2015;3;550;41
8826;6;10;1;17/07/2015;1;2.15;640
8827;6;19;5;22/02/2015;1;1500;1492
8828;10;6;4;10/05/2014;2;550;1352
8829;10;17;5;22/01/2015;1;1075;748
8830;1;10;1;23/02/2015;3;2.15;40
8831;6;20;1;26/07/2014;3;350;1004
8832;7;16;6;08/08/2014;2;135;198
8833;3;1;2;22/11/2014;2;25.15;255
8834;12;3;4;01/05/2014;3;342.09;441
8835;11;12;6;08/04/2014;2;5.3;1325
8836;10;22;6;22/10/2015;2;1600;144
8837;3;23;6;12/09/2015;2;300;616
8838;9;8;5;25/04/2015;1;875;520
8839;8;15;4;24/01/2015;2;98.5;1490
8840;1;18;4;26/09/2014;2;850;989
8841;12;16;1;20/06/2014;3;135;291
8842;4;3;6;28/07/2014;2;342.09;947
8843;7;5;3;21/09/2015;1;2125.99;1325
8844;4;23;5;15/11/2015;1;300;145
8845;11;12;1;18/07/2014;2;5.3;576
8846;8;18;5;01/08/2015;2;850;1111
8847;3;17;6;15/11/2014;3;1075;773
8848;5;1;6;16/10/2014;1;25.15;952
8849;2;8;5;04/12/2015;2;875;1327
8850;5;1;1;28/12/2015;3;25.15;500
8851;10;22;2;06/01/2015;1;1600;626
8852;9;11;2;08/04/2014;2;0.5;325
8853;6;1;1;09/06/2014;1;25.15;658
8854;5;21;4;26/02/2014;2;2100;863
8855;2;4;2;28/10/2014;1;1300;138
8856;9;11;6;17/06/2014;1;0.5;1251
8857;6;8;6;04/05/2015;1;875;1470
8858;6;23;5;14/12/2015;2;300;401
8859;1;4;3;07/01/2014;2;1300;380
8860;6;20;6;14/06/2015;2;350;615
8861;10;18;1;18/08/2014;2;850;1032
8862;8;20;5;02/03/2015;1;350;1475
8863;9;4;4;28/03/2015;3;1300;105
8864;7;20;6;22/08/2015;3;350;111
8865;1;18;5;22/10/2014;2;850;918
8866;11;11;1;03/09/2015;2;0.5;388
8867;3;17;1;25/03/2015;3;1075;849
8868;8;7;4;27/06/2014;1;52.9;548
8869;6;11;1;21/01/2015;2;0.5;304
8870;12;20;2;22/08/2014;1;350;402
8871;9;14;6;02/11/2015;3;25;1149
8872;8;10;2;22/03/2015;2;2.15;1378
8873;6;19;5;06/03/2014;3;1500;788
8874;2;18;3;24/09/2014;3;850;26
8875;7;18;2;12/03/2015;2;850;91
8876;1;11;2;22/10/2014;3;0.5;221
8877;11;8;1;10/01/2015;3;875;68
8878;2;3;1;24/01/2015;3;342.09;380
8879;2;20;1;03/03/2015;2;350;581
8880;7;19;1;16/01/2015;3;1500;1292
8881;12;3;2;05/02/2014;2;342.09;42
8882;1;2;2;24/07/2015;3;25.9;102
8883;8;4;1;23/08/2015;1;1300;264
8884;10;15;4;04/05/2015;2;98.5;158
8885;6;3;2;10/05/2015;1;342.09;242
8886;7;10;4;12/07/2015;2;2.15;54
8887;1;10;4;25/02/2015;2;2.15;494
8888;3;7;5;25/09/2015;1;52.9;1094
8889;5;18;6;23/08/2015;2;850;265
8890;7;7;4;21/09/2015;1;52.9;1387
8891;4;8;6;11/08/2014;1;875;336
8892;10;15;2;28/08/2015;2;98.5;729
8893;12;16;3;09/03/2014;2;135;391
8894;2;7;1;13/03/2015;2;52.9;1411
8895;2;18;3;20/07/2014;2;850;1379
8896;7;17;1;22/01/2014;1;1075;1373
8897;2;15;3;04/04/2014;1;98.5;1362
8898;7;12;3;25/12/2014;1;5.3;1407
8899;7;19;4;08/03/2014;3;1500;236
8900;6;15;4;26/10/2015;2;98.5;124
8901;9;14;5;14/03/2014;2;25;1222
8902;2;3;1;16/09/2015;1;342.09;444
8903;2;20;6;03/12/2015;2;350;222
8904;6;19;1;23/11/2015;3;1500;457
8905;4;21;3;20/04/2014;3;2100;159
8906;8;23;2;11/02/2014;3;300;1168
8907;7;19;4;10/02/2015;2;1500;321
8908;12;21;5;15/08/2015;3;2100;1303
8909;7;21;5;11/11/2014;3;2100;769
8910;5;15;5;24/05/2014;2;98.5;1462
8911;10;18;2;17/07/2015;1;850;366
8912;3;6;2;07/09/2014;3;550;1231
8913;1;12;4;16/09/2015;1;5.3;771
8914;6;15;1;15/06/2014;2;98.5;1100
8915;12;13;4;05/04/2015;3;3.2;1246
8916;2;13;6;11/06/2014;2;3.2;1188
8917;1;1;3;02/03/2014;2;25.15;1024
8918;11;17;4;16/08/2014;3;1075;1458
8919;10;5;2;02/02/2015;1;2125.99;923
8920;2;4;4;27/10/2015;3;1300;725
8921;12;6;2;08/04/2015;2;550;853
8922;9;6;3;10/01/2015;2;550;3
8923;5;3;6;10/11/2014;1;342.09;637
8924;5;19;5;17/08/2014;2;1500;390
8925;1;23;1;17/01/2015;1;300;478
8926;11;3;4;11/07/2014;2;342.09;423
8927;6;3;4;26/05/2015;3;342.09;646
8928;10;19;2;23/09/2014;1;1500;1259
8929;1;2;4;06/09/2015;1;25.9;304
8930;1;1;2;03/07/2014;3;25.15;1403
8931;5;1;3;18/08/2014;1;25.15;916
8932;1;21;1;13/08/2015;3;2100;1400
8933;5;2;5;09/05/2015;1;25.9;991
8934;9;13;4;17/08/2015;3;3.2;161
8935;6;6;6;25/08/2014;2;550;1117
8936;11;3;6;22/06/2014;1;342.09;430
8937;3;8;6;10/04/2014;1;875;671
8938;5;18;5;14/03/2014;2;850;718
8939;10;14;1;13/03/2015;2;25;1247
8940;11;11;1;25/06/2014;1;0.5;1388
8941;4;20;3;15/04/2015;3;350;1253
8942;1;14;6;07/02/2015;3;25;473
8943;5;12;6;04/04/2015;3;5.3;1377
8944;3;10;1;23/09/2014;3;2.15;1362
8945;1;10;2;19/06/2014;3;2.15;1437
8946;12;11;1;10/11/2014;2;0.5;727
8947;6;5;6;03/11/2014;2;2125.99;1430
8948;4;1;5;18/01/2014;3;25.15;1341
8949;10;6;1;15/05/2015;1;550;306
8950;11;17;2;12/11/2015;1;1075;799
8951;12;9;5;11/08/2014;1;12.25;577
8952;2;11;6;08/09/2015;2;0.5;334
8953;4;7;6;20/09/2014;3;52.9;748
8954;7;14;6;22/10/2015;1;25;644
8955;5;7;5;25/12/2014;3;52.9;418
8956;11;12;4;21/08/2015;1;5.3;749
8957;4;21;5;20/10/2015;2;2100;800
8958;12;17;2;01/08/2015;3;1075;1355
8959;2;3;2;14/12/2015;1;342.09;529
8960;5;6;4;04/12/2015;3;550;689
8961;8;20;2;17/06/2014;1;350;656
8962;7;5;6;24/09/2015;1;2125.99;1148
8963;1;11;4;09/01/2015;1;0.5;1441
8964;6;15;4;07/07/2015;2;98.5;452
8965;1;17;2;06/08/2014;2;1075;274
8966;11;20;4;22/08/2014;3;350;217
8967;3;14;3;21/05/2014;1;25;516
8968;6;23;6;08/06/2015;2;300;1385
8969;4;14;3;01/01/2015;1;25;1397
8970;8;8;6;11/01/2014;1;875;464
8971;4;8;4;13/11/2014;2;875;81
8972;1;22;6;18/10/2014;1;1600;126
8973;5;10;4;04/11/2015;2;2.15;432
8974;11;9;5;25/02/2015;2;12.25;69
8975;1;6;3;22/04/2014;1;550;92
8976;3;7;6;16/12/2015;2;52.9;475
8977;2;7;3;13/09/2015;1;52.9;836
8978;5;4;6;01/06/2015;3;1300;841
8979;10;4;2;01/06/2014;3;1300;537
8980;11;18;6;21/08/2015;3;850;1249
8981;9;11;1;03/09/2015;1;0.5;1415
8982;8;2;1;24/10/2014;3;25.9;310
8983;5;14;5;17/07/2014;1;25;1005
8984;12;6;5;21/07/2015;3;550;786
8985;6;20;6;07/05/2015;1;350;891
8986;6;16;2;15/02/2015;1;135;793
8987;10;19;6;19/02/2015;2;1500;566
8988;9;3;4;23/03/2014;3;342.09;196
8989;4;7;5;07/07/2014;1;52.9;1008
8990;12;10;3;02/09/2015;2;2.15;1457
8991;11;4;6;18/05/2014;2;1300;767
8992;1;12;1;19/12/2014;2;5.3;1397
8993;7;3;2;07/08/2015;3;342.09;715
8994;5;21;4;06/10/2015;1;2100;358
8995;3;15;4;09/03/2014;1;98.5;700
8996;12;23;6;10/04/2014;1;300;62
8997;2;7;4;04/02/2014;3;52.9;14
8998;6;10;6;17/04/2014;3;2.15;70
8999;1;15;4;11/02/2015;3;98.5;620
9000;9;15;1;01/10/2014;1;98.5;1414
9001;12;12;1;03/04/2015;1;5.3;59
9002;3;18;5;03/01/2015;3;850;1225
9003;4;10;2;24/08/2015;3;2.15;1048
9004;11;11;3;08/11/2014;2;0.5;644
9005;4;23;5;24/01/2014;1;300;784
9006;1;9;2;26/03/2014;2;12.25;1197
9007;5;22;1;01/04/2014;1;1600;916
9008;9;16;2;02/04/2014;1;135;628
9009;10;10;2;27/06/2014;2;2.15;815
9010;11;21;3;11/04/2014;2;2100;345
9011;5;4;6;16/08/2014;1;1300;1124
9012;4;15;1;19/07/2014;1;98.5;205
9013;10;3;6;17/03/2015;2;342.09;418
9014;9;19;3;10/06/2015;3;1500;884
9015;1;18;3;19/06/2015;2;850;474
9016;12;7;5;01/07/2014;2;52.9;226
9017;1;11;5;26/08/2014;2;0.5;298
9018;6;12;6;21/10/2014;2;5.3;1282
9019;2;19;6;21/11/2014;1;1500;294
9020;6;5;3;04/01/2015;3;2125.99;1166
9021;4;6;1;08/09/2014;3;550;1244
9022;9;22;1;27/06/2014;1;1600;313
9023;10;3;5;08/12/2015;2;342.09;328
9024;2;14;5;15/12/2015;3;25;495
9025;3;12;5;24/10/2014;3;5.3;1206
9026;9;3;4;16/01/2015;2;342.09;917
9027;8;21;4;26/03/2014;1;2100;1254
9028;10;3;4;24/01/2015;1;342.09;706
9029;1;1;6;04/06/2014;2;25.15;830
9030;2;8;2;04/08/2014;3;875;1478
9031;2;20;1;07/06/2014;2;350;856
9032;10;14;6;16/02/2014;2;25;227
9033;1;12;3;09/09/2015;2;5.3;473
9034;3;23;2;10/09/2014;2;300;1072
9035;10;17;3;01/05/2015;1;1075;1254
9036;1;8;2;19/03/2014;2;875;568
9037;11;20;3;28/02/2015;1;350;481
9038;10;14;1;16/08/2014;1;25;950
9039;1;18;3;19/11/2014;3;850;1436
9040;7;4;2;25/10/2014;3;1300;464
9041;11;16;4;23/07/2014;1;135;424
9042;2;21;3;20/06/2015;3;2100;1099
9043;2;5;1;09/12/2014;3;2125.99;994
9044;1;3;4;20/03/2014;3;342.09;1293
9045;2;10;2;01/12/2015;1;2.15;59
9046;6;3;3;07/01/2014;2;342.09;1485
9047;5;6;2;24/07/2014;3;550;1171
9048;3;6;2;19/03/2015;3;550;148
9049;3;4;2;17/04/2014;1;1300;723
9050;5;4;4;16/01/2015;1;1300;1340
9051;6;5;2;25/05/2014;2;2125.99;1176
9052;3;17;2;20/12/2014;3;1075;1360
9053;10;6;3;22/05/2015;1;550;822
9054;1;14;6;15/12/2014;2;25;200
9055;6;15;2;06/01/2014;1;98.5;49
9056;10;8;3;06/04/2014;3;875;1211
9057;7;3;3;11/08/2014;1;342.09;502
9058;1;16;6;07/11/2014;1;135;841
9059;9;19;6;04/11/2015;2;1500;1218
9060;9;16;4;16/11/2014;3;135;1500
9061;4;13;3;03/10/2014;1;3.2;161
9062;2;11;2;13/02/2014;2;0.5;792
9063;6;18;6;24/07/2014;3;850;71
9064;11;11;3;01/10/2015;1;0.5;957
9065;5;22;6;22/01/2014;1;1600;700
9066;11;14;2;05/03/2014;2;25;179
9067;11;8;2;16/12/2015;3;875;1289
9068;3;14;2;19/04/2014;2;25;605
9069;1;2;4;14/05/2014;1;25.9;693
9070;3;9;1;16/04/2015;3;12.25;1428
9071;12;2;2;05/03/2014;3;25.9;700
9072;3;2;2;03/09/2015;2;25.9;1325
9073;11;11;2;17/05/2015;3;0.5;246
9074;11;21;3;14/05/2014;2;2100;468
9075;7;19;4;04/11/2014;1;1500;757
9076;5;18;2;27/04/2015;3;850;970
9077;4;13;4;14/11/2014;3;3.2;160
9078;8;2;3;07/02/2014;1;25.9;1426
9079;12;9;3;04/11/2015;1;12.25;1043
9080;5;22;3;26/08/2015;3;1600;381
9081;4;20;3;02/08/2015;2;350;1376
9082;3;16;6;01/08/2015;1;135;583
9083;11;9;5;04/04/2015;2;12.25;1030
9084;1;9;3;07/11/2015;2;12.25;185
9085;8;20;3;10/12/2015;3;350;944
9086;1;23;2;13/03/2014;3;300;1446
9087;2;8;4;10/07/2014;2;875;104
9088;2;15;5;04/08/2014;2;98.5;1364
9089;10;23;6;16/05/2014;3;300;278
9090;12;17;2;22/06/2015;2;1075;1306
9091;3;10;3;21/06/2014;1;2.15;1152
9092;4;18;1;19/01/2015;1;850;120
9093;11;2;4;25/11/2014;1;25.9;1391
9094;12;20;3;20/10/2015;1;350;458
9095;11;5;4;25/01/2014;2;2125.99;1163
9096;4;20;3;14/09/2015;2;350;311
9097;10;20;6;09/01/2015;3;350;785
9098;5;21;4;07/09/2014;2;2100;711
9099;7;7;5;24/05/2015;1;52.9;625
9100;5;16;6;23/07/2015;1;135;345
9101;4;20;5;04/06/2015;1;350;134
9102;9;17;1;24/08/2014;1;1075;1374
9103;1;21;6;27/02/2015;3;2100;1120
9104;9;11;5;18/05/2014;2;0.5;1426
9105;1;4;5;23/03/2015;2;1300;440
9106;12;15;6;10/12/2015;3;98.5;1265
9107;8;4;6;11/08/2015;1;1300;1338
9108;5;7;3;25/11/2014;2;52.9;887
9109;9;1;1;19/03/2015;3;25.15;995
